Estimate Total Population,Male Estimate Total,Male Margin od Error Total,Estimate Total Income,Estimate Mean income (dollars),Margin of Error Mean income (dollars),Estimate Margin of Error Total,Estimate Total Insured,Margin of Error Total Insured,Estimate Total Uninsured,Margin of Error Total Uninsured,Estimate Total Poverty,Margin of Error Total Poverty,Estimate Below Poverty,Margin of Error Below Poverty,Estimate Number Population 16 years and over,Margin of Error Number Population 16 years and over,Estimate Percent Unemployed,Margin of Error Percent Unemployed,Estimate PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Margin of Error PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Estimate Occupied housing units,Margin of Error Occupied housing units,Estimate Owner-occupied housing units,Margin of Error Owner-occupied housing units,Estimate Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Number Women 15 to 50 years,Margin of Error Number Women 15 to 50 years,"Estimate Women with births (Rate per 1,000 women)","Margin of Error Women with births (Rate per 1,000 women)","Estimate Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)","Margin of Error Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)",Estimate Male Mean usual hrs worked,Margin of Error Male Mean usual hrs worked,Estimate Female Mean usual hrs worked,Margin of Error Female Mean usual hrs worked,Estimate Total Education,Margin of Error Total Education,Estimate Less than high school graduate,Margin of Error Less than high school graduate,Population
0.4585252614305286,0.22966749050062732,0.0008402836333957461,0.18654935313441345,0.0018142280184662769,0.03345122614184401,0.0009155533399702835,0.4515374955801724,0.0003854721336696012,0.0813879932689478,0.002711534156842733,0.4473274099924366,0.0005597329088906517,0.06943014588447294,0.003651265038924838,0.36943740526902547,0.0008151937312042335,3.2844962868889098e-06,2.7370802390740915e-07,4.653036406425955e-06,3.6494403187654553e-07,0.18654935313441345,0.0018142280184662769,0.1250827422055266,0.0021143944846847354,0.0003667687520359282,1.0035960876605001e-05,0.00031065860713490936,5.9303405179938645e-06,0.005181749072607101,0.0006778835392106833,2.3265182032129775e-05,3.1932602789197733e-06,1.738045951812048e-05,2.8739342510277958e-06,1.897708965758037e-05,1.8247201593827276e-07,1.5829447382645162e-05,1.8247201593827276e-07,0.313290765964819,0.0008037892302080915,0.022565858031046347,0.0014287558847966757,1015165
0.4661652149991949,0.2319109921992653,0.0004529693119971697,0.18429545102704592,0.0011724946084807493,0.01949702519514828,0.00026102890469498576,0.45895664679667975,0.00022711273324761032,0.05165483157615201,0.0020892361611583267,0.45244273203158675,0.0004107625208626581,0.058781247274494616,0.0027052543270025087,0.36242443962315973,0.0005424075122583968,1.3315237679339985e-06,7.536926988305652e-08,2.2862011864527146e-06,1.5073853976611304e-07,0.18429545102704592,0.0011724946084807493,0.12225950744810131,0.0015910452872313233,0.00023062996584215296,3.7684634941528263e-06,0.00017385178253025038,2.261078096491696e-06,0.006575215104597851,0.0005615010606287712,1.5325084876221492e-05,1.256154498050942e-06,7.335942268617501e-06,1.0802928683238101e-06,1.0652190143471988e-05,7.536926988305652e-08,9.044312385966783e-06,5.024617992203769e-08,0.3032125825867333,0.0005039691846180379,0.028796839406018626,0.0008994066206044745,1868516
0.46353345829461956,0.23384982567370566,0.00030695788633505874,0.16912169850810171,0.0013294787928677175,0.012506307709426803,0.0002511779091794816,0.45765875142346923,0.0002619306758600748,0.10138262865995229,0.0027930311452840813,0.4567514867347942,0.0005698966340714391,0.07507447286806658,0.0032285181958481056,0.3641500041773607,0.0004213740442957457,2.066547346426504e-06,6.720479175370745e-08,2.1169509402417844e-06,1.1760838556898801e-07,0.16912169850810171,0.0013294787928677175,0.09279704850143677,0.001325950541300648,0.00019472588410636733,2.6881916701482977e-06,0.00015860330853874956,2.016143752611223e-06,0.006232572387238828,0.0005134446089983249,9.408670845519042e-06,8.400598969213431e-07,6.3172504248485e-06,7.392527092907819e-07,6.737280373309172e-06,5.040359381528058e-08,6.132437247525804e-06,3.3602395876853724e-08,0.30924990575781897,0.00032140691656210583,0.046741268688662296,0.001389291057528517,2790136
0.4599265285576044,0.225759662051666,0.0006254386214842665,0.18078414790728156,0.0016193149164264139,0.03279164941728534,0.0006418058905320173,0.4548101899012309,0.00019083539230143543,0.0483503057261239,0.002783480457418565,0.44575630419968887,0.00046838248657925306,0.044736969904007676,0.0037836250681662336,0.37602651445976565,0.0006999619316165789,2.263558485327245e-06,1.7411988348671117e-07,2.33320643872193e-06,2.785918135787379e-07,0.18078414790728156,0.0016193149164264139,0.12810452539814407,0.0019062644844125138,0.0005105194983830372,7.66127487341529e-06,0.0003367478546632994,4.875356737627912e-06,0.004465130292133222,0.0006595661186476619,1.4277830445910315e-05,2.089438601840534e-06,1.0760608799478749e-05,2.0197906484458494e-06,1.4243006469212973e-05,1.044719300920267e-07,1.2397335704253836e-05,1.3929590678936894e-07,0.32033984156281264,0.0005784262529428545,0.02622140973379778,0.0018592521158711018,1323459
0.46488260971681333,0.22662756488502986,0.0001283796124340504,0.16775350321667812,0.0004663725054640565,0.005747400018422108,5.5431883309963766e-05,0.4592162860385967,6.0099279350254e-05,0.05835865528313857,0.0014225593818978969,0.4558143836370508,0.00015266056037398725,0.04903089051794461,0.001170257782461534,0.3711722052994302,0.00023300270344954496,5.296707865947341e-07,1.0488530427618498e-08,4.300297475323584e-07,1.5732795641427747e-08,0.16775350321667812,0.0004663725054640565,0.1091583840150489,0.0006921381229185447,9.880195662816625e-05,6.817544777952024e-07,6.020416465453018e-05,3.670985649666474e-07,0.0058185646973735,0.0002842391745884613,2.7270179111808095e-06,1.5732795641427748e-07,1.6571878075637228e-06,1.2061809991761273e-07,2.1553930028756016e-06,5.244265213809249e-09,1.8669584161160929e-06,5.244265213809249e-09,0.3172440625968741,0.00013152617156233598,0.03722122479766329,0.0007337251460640521,8899339
0.4648910055160062,0.23068628292334542,0.0005802393854047081,0.17052662653747985,0.0013294459064747135,0.014953145682801854,0.0002917915311159289,0.4573715221553235,0.00031809512215617304,0.08425753527913331,0.002216411912823286,0.45580512101769816,0.00038786651194936306,0.09501503527922774,0.003085767887882203,0.3628003042469528,0.0005978494166943631,2.2959914213094485e-06,1.3374707308598728e-07,3.744918046407644e-06,1.7832943078131638e-07,0.17052662653747985,0.0013294459064747135,0.11549193508048086,0.001729572566790292,0.00016941295924225054,4.235323981056264e-06,0.00016785257672291402,2.6749414617197454e-06,0.006073008765257729,0.0004890684639177602,1.270597194316879e-05,1.1145589423832272e-06,1.0097904017992038e-05,1.2037236577738855e-06,9.050218612151806e-06,6.687353654299364e-08,8.024824385159236e-06,6.687353654299364e-08,0.3032335932184351,0.0006203635073305043,0.04721004185789179,0.0015249395449687315,2085287
0.4645900756199459,0.22519076213654624,0.00010568867817654549,0.17184907852720463,0.00038873587267316536,0.0022402343875754867,1.7258685766924654e-05,0.458571304810392,4.814389922327813e-05,0.049922208565939145,0.0007063004387036346,0.4525731637091344,9.866175797433131e-05,0.07181265554871988,0.0008689404059515037,0.37562280868999903,0.00015347648347065735,2.184042765553051e-07,2.373959527775056e-09,2.896230623885568e-07,4.747919055550112e-09,0.17184907852720463,0.00038873587267316536,0.09220204792208844,0.00039267664548927196,3.254698512579602e-05,1.8991676222200445e-07,2.5615023304692853e-05,1.4243757166650336e-07,0.005610710906324678,0.00016864608485313997,1.1395005733320269e-06,2.3739595277750557e-08,8.356337537768197e-07,3.323543338885078e-08,9.685754873322227e-07,2.373959527775056e-09,8.498775109434699e-07,2.373959527775056e-09,0.31596833938358854,0.0001088935235390418,0.04640423794172929,0.0004703051220475163,19651127
0.4643390651409727,0.2262182330280775,0.0002601650594627701,0.1776647859626502,0.0006831237386735657,0.003455471942776748,3.299677639233156e-05,0.45483789811581915,0.0001647934243778637,0.07533740184560274,0.0012478304746231363,0.4522888138143186,0.00015027103361356194,0.08156974536009778,0.0014769509479274645,0.36762632297978,0.00029178101837259426,5.142354762441284e-07,1.4284318784559119e-08,6.380329057103073e-07,1.4284318784559119e-08,0.1776647859626502,0.0006831237386735657,0.11625654712222648,0.0007544977182004127,4.299579954152295e-05,3.809151675882432e-07,3.599648333708898e-05,2.3807197974265198e-07,0.0064407993399577075,0.0003261109978514847,2.7140205690662326e-06,1.4284318784559119e-07,1.7569712105007716e-06,1.0475167108676689e-07,1.9617131130794528e-06,4.76143959485304e-09,1.7236411333368006e-06,4.76143959485304e-09,0.3090118588216363,0.00029644722917555026,0.04582652299505903,0.0008920080936997684,9848060
0.4622076354403678,0.23624167495405637,0.0009467081671774815,0.1922114870839394,0.0017890339963130635,0.05855122451670527,0.0016536012159422443,0.4523956956644292,0.000605813949268493,0.04527022362014636,0.003157235401912899,0.4458394277990633,0.0004717024643159259,0.050013013523961536,0.002820965717967792,0.3706570578528215,0.0010193794151813357,2.1801374401156238e-06,3.303238545629733e-07,4.624533963881627e-06,4.624533963881626e-07,0.1922114870839394,0.0017890339963130635,0.12498992203266522,0.002362476207834385,0.0004677385780611702,1.5194897309896773e-05,0.00042545712467710964,9.249067927763253e-06,0.007574325985128978,0.0010312710739456027,4.7566635057068156e-05,6.606477091259466e-06,2.0876467608379912e-05,4.096015796580869e-06,2.9398823056104623e-05,2.6425908365037865e-07,2.3651187986708886e-05,1.98194312737784e-07,0.30251322859960744,0.0012281440912651348,0.025081490276966562,0.0013695227010180873,723393
0.4629315858855163,0.2262736135333064,0.0001756009965669134,0.18264556799164572,0.0004654088070691018,0.0030317337619201537,2.7308581562472716e-05,0.4560158580328254,5.4216156053543484e-05,0.05230122698547776,0.0008784460906131091,0.45022996760380957,0.00017997197364519465,0.07316887306779951,0.00116259970140853,0.36877825337549563,0.00021301495632871522,3.6491643497577343e-07,8.020141428038978e-09,4.812084856823386e-07,1.2030212142058465e-08,0.18264556799164572,0.0004654088070691018,0.12107935332637591,0.0005577206349058304,3.709315410468027e-05,2.406042428411693e-07,2.807049499813642e-05,1.6040282856077953e-07,0.006068319709404271,0.00024902539134061025,2.2456395998509135e-06,8.020141428038977e-08,1.7042800534582826e-06,9.223162642244823e-08,1.6280887098919123e-06,4.010070714019489e-09,1.403524749906821e-06,4.010070714019489e-09,0.31161120658562663,0.00017616240646687613,0.03493778119660193,0.0005560364052059422,11570808
0.46643802872049855,0.23106669560875723,0.0003268277011156208,0.17688396928164304,0.0006477864423907816,0.008671877244266477,0.00014024368618766072,0.4564409892522549,0.0002068808343762179,0.08376424024297982,0.0014142970515542037,0.4523565600132847,0.0002408718934522159,0.07793844171134645,0.0017167930233312504,0.36380227038051605,0.000336609300849721,8.314359773985117e-07,2.4453999335250345e-08,1.6017369564588975e-06,4.890799867050069e-08,0.17688396928164304,0.0006477864423907816,0.11742431443797519,0.0008732523162617898,9.072433753377878e-05,1.1004299700862654e-06,8.387721771990868e-05,7.336199800575103e-07,0.006561497101634372,0.0003417446407101236,7.3361998005751035e-06,3.6680999002875513e-07,4.303903883004061e-06,3.6680999002875513e-07,5.184247859073073e-06,2.4453999335250345e-08,4.499535877686063e-06,2.4453999335250345e-08,0.3041412368523224,0.00037463526981603524,0.04053984009797802,0.0009155577351117729,3850568
0.4602309483509134,0.22812228450007307,0.00039669048106376104,0.17904266649301986,0.0008516865550003272,0.00894849217578434,0.00012522719440900043,0.45563955995345384,0.00010941150727346221,0.06798491142727044,0.001985104790541921,0.45162025092574026,0.0003153695225832697,0.07770447736467023,0.0026223353490849874,0.37023650180677053,0.00043977052438071216,1.2983026753053768e-06,4.7211006374740975e-08,1.4281329428359144e-06,7.081650956211146e-08,0.17904266649301986,0.0008516865550003272,0.11021114369393438,0.0010771191104397154,0.00014080682651266497,1.6523852231159342e-06,0.0001017397187375668,9.442201274948194e-07,0.005357150920857795,0.0004240728647611108,5.7833482809057696e-06,4.721100637474097e-07,3.89490802591613e-06,4.3670180896635404e-07,4.662086879505671e-06,2.3605503187370488e-08,4.024738293446668e-06,2.3605503187370488e-08,0.3153426123096361,0.00045003891826721833,0.03193966214270351,0.0010904562197405797,3930065
0.46225757640036974,0.22560804272192633,0.000132228436652488,0.17957313442995398,0.00041761876281562287,0.003019487598080315,1.984694146413679e-05,0.4548612949537503,4.0599309089958654e-05,0.0443531697392585,0.0007281075021806679,0.4474205751911153,0.0001171983623685158,0.06132578152755632,0.0011150504266384006,0.3754464387464455,0.00016735897172586882,3.2233171355988584e-07,7.243409293480581e-09,3.4406194144032756e-07,1.086511394022087e-08,0.17957313442995398,0.00041761876281562287,0.12373550303883554,0.0005481449982841429,3.5166752119848215e-05,2.5351932527182033e-07,2.8901203080987516e-05,1.810852323370145e-07,0.005367981976259056,0.0002158535969457213,1.8108523233701452e-06,7.24340929348058e-08,1.4269516308156742e-06,7.60557975815461e-08,1.484898905163519e-06,3.6217046467402903e-09,1.2712183310058419e-06,3.6217046467402903e-09,0.31712793967230996,0.00014660660410004695,0.035106957776130536,0.0005297105216322349,12773801
0.46271724230027333,0.22329151655088209,0.0005969595724968584,0.181988081982081,0.0013260873160262315,0.038904141703990834,0.001039722945455783,0.45593393120231457,0.0002863643705704487,0.050604989885499364,0.002698433491913843,0.44516398750544506,0.00038989610454591856,0.0611969471120451,0.0037443242853511436,0.37892967083478074,0.0006656870214337661,4.1412693590187965e-06,2.6433634206502954e-07,4.0531572449971195e-06,3.5244845608670607e-07,0.181988081982081,0.0013260873160262315,0.10916650366715612,0.0018842775583535524,0.0006608408551625739,1.3657377673359859e-05,0.0003868121805551599,6.608408551625738e-06,0.004847047392332425,0.0006881556105092936,1.8944104514660452e-05,2.6433634206502954e-06,1.7798647032378656e-05,3.612596674888737e-06,1.7578366747324465e-05,1.3216817103251477e-07,1.5287451782760878e-05,1.3216817103251477e-07,0.3137985178316678,0.0005225048361485417,0.04351372694903484,0.0022028028505419127,1051511
0.46434708384645706,0.22567775724785366,0.0004596558612911962,0.1756974566125335,0.0008941466454886058,0.006753186059632996,8.562024276831307e-05,0.4544627134092132,0.00021832670400507843,0.07649603460124986,0.0018397047570711585,0.4507550914844228,0.00020053420809111212,0.08235369780024068,0.0022218993654330426,0.36980798387220937,0.00040116671726462183,1.1009721228531644e-06,3.9320432959041596e-08,1.386045261806216e-06,4.915054119880199e-08,0.1756974566125335,0.0008941466454886058,0.11970044162690319,0.0009566661338934819,7.873916700048079e-05,1.2779140711688518e-06,7.41190161277934e-05,8.847097415784358e-07,0.00597021793833608,0.00036125647781119465,5.209957367073011e-06,2.9490324719281196e-07,4.865903578681397e-06,3.342236801518535e-07,4.030344378301763e-06,1.9660216479520798e-08,3.5290088580739826e-06,9.830108239760399e-09,0.3098072641016071,0.00047184519550849907,0.0469182219186348,0.0009694452746051704,4774839
0.4665575624965397,0.23390917819287094,0.0009371975890428406,0.18126151578043925,0.0017417094979165337,0.041996417411511715,0.0011432242991789012,0.4570797739750903,0.0003818212399804166,0.052700848655537466,0.002853581906422556,0.45029712834112734,0.00045628198032850365,0.060378142884058655,0.0029980245455940332,0.3653060717132871,0.0007563643624832006,2.631319395759469e-06,2.2394207623484843e-07,4.814754639049241e-06,4.4788415246969685e-07,0.18126151578043925,0.0017417094979165337,0.1216005473955227,0.0021352876968992796,0.00043556733827678016,1.1197103811742422e-05,0.0003644657290722158,9.517538239981058e-06,0.007942665588859487,0.0010788409522613823,4.25489944846212e-05,5.598551905871211e-06,2.149843931854545e-05,3.19117458634659e-06,2.396180215712878e-05,2.2394207623484843e-07,2.021077238019507e-05,1.6795655717613633e-07,0.3047247013950453,0.0011387454576542043,0.02884149999828613,0.0014505847988112307,844877
0.463228206737206,0.22563272208094848,0.0003106009031824491,0.17794368075161934,0.0007997130207603552,0.0050535606409684965,5.7829597589525056e-05,0.4559375160058636,0.00014873542903608616,0.06329112236435713,0.001435982092005899,0.4517305204045462,0.0002163946232382228,0.08102816308409222,0.0019459731337755565,0.36820363081219987,0.00035522870678131335,6.816143636482482e-07,2.1524664115207838e-08,9.829596612611579e-07,2.8699552153610452e-08,0.17794368075161934,0.0007997130207603552,0.1186727199040596,0.0010425829808602836,5.7901346469909085e-05,5.73991043072209e-07,5.237668268033907e-05,4.3049328230415675e-07,0.005986080839319684,0.0003633363302647083,3.8026906603533847e-06,2.1524664115207838e-07,2.7766816708618114e-06,2.22421529190481e-07,2.948878983783474e-06,1.4349776076805226e-08,2.5829596938249405e-06,1.4349776076805226e-08,0.31113708256555894,0.00037940807947073015,0.04622206372099731,0.0008544574164933671,6495978
0.47059593401989314,0.2337741087400537,0.0001375171772352933,0.1620040654988246,0.00038900295664155644,0.001450458589410574,8.830715649121262e-06,0.4620233858777654,7.151254390699428e-05,0.1040608281522272,0.0009735457681883993,0.4596038600835222,0.00011299343111769271,0.08239025194928362,0.0010589996464126156,0.3580704947141574,0.00020565273990223504,1.444697856706955e-07,1.8058723208836939e-09,2.528221249237171e-07,3.6117446417673878e-09,0.1620040654988246,0.00038900295664155644,0.1008914861116299,0.00047600988506173284,1.7842018530330895e-05,1.2641106246185855e-07,1.5006798986543495e-05,7.223489283534775e-08,0.007318947694416687,0.00020691685052685364,1.1196408389478902e-06,3.6117446417673874e-08,6.302494399884091e-07,2.1670467850604324e-08,7.674957363755698e-07,1.8058723208836939e-09,6.66366886406083e-07,1.8058723208836939e-09,0.29598931764893355,0.00015902511657701806,0.05493998138335178,0.0005528136348689163,26448193
0.48038734933457605,0.24143607880430162,0.00035095876901758936,0.1506954030585492,0.0008486270522170281,0.013441418012633388,0.00021905480213849535,0.4759648650573007,0.00015293457384323524,0.06884091585699714,0.002360475325655215,0.47209843002815727,0.00047344102397674806,0.06057100821927395,0.0031842021392266997,0.3457223161283739,0.000380233373911674,1.1440650188492845e-06,6.729794228525203e-08,1.6151506148460487e-06,1.1777139899919105e-07,0.1506954030585492,0.0008486270522170281,0.10491564132929507,0.001118828290492315,0.00019449105320437838,2.5236728356969513e-06,0.0001431763722118737,1.8506934128444308e-06,0.009251784615665023,0.000528961826362081,1.2954853889911015e-05,6.729794228525203e-07,2.927460489408463e-06,4.879100815680772e-07,6.76344319966783e-06,3.3648971142626015e-08,5.535255752961979e-06,5.047345671393902e-08,0.27614617025191035,0.0003852807195830679,0.02481796691109953,0.0011980716175331993,2900872
0.45734728235198835,0.22588175311091527,0.000715962397952989,0.18886795828449665,0.0020843272666937526,0.06020513192909175,0.001494023575320268,0.4529032014675516,0.00023232249239699032,0.029261675433888846,0.002212908268775106,0.4395212797907099,0.0005413552417175151,0.051932113363357416,0.003323380559477701,0.3785154388941115,0.0008986058668185474,4.675672802958296e-06,4.383443252773402e-07,5.406246678420529e-06,5.84459100369787e-07,0.18886795828449665,0.0020843272666937526,0.134106332301474,0.0020982081703275353,0.0008467351216607288,1.6803199135631374e-05,0.000628293532897521,1.3150329758320206e-05,0.004380520957271553,0.000762719125982572,3.0684102769413815e-05,5.114017128235636e-06,2.8638495918119564e-05,6.282935328975209e-06,2.9588241956220466e-05,2.922295501848935e-07,2.535091347853951e-05,2.922295501848935e-07,0.3177616459845476,0.0007875586377482879,0.026497183889139752,0.0017672582047431433,626630
0.46670702346833387,0.22891279580298785,0.00035593687846538534,0.17326292291195206,0.0007607915595454272,0.005586606905364042,3.933949161318531e-05,0.4545972446884322,0.000239400761280819,0.05699864731580843,0.0011869693853549348,0.4525126507292251,0.00016266024575712707,0.05312570287336831,0.001303505502539501,0.37294630540507534,0.0002950461870988898,3.933949161318531e-07,1.1402751192227627e-08,4.903183012657879e-07,1.7104126788341438e-08,0.17326292291195206,0.0007607915595454272,0.11462284956202246,0.0008645565953946985,7.257851133852883e-05,6.841650715336575e-07,6.089069136649552e-05,5.701375596113813e-07,0.006200131933261849,0.0003189349508466067,3.0217290659403206e-06,1.7104126788341438e-07,1.7218154300263714e-06,1.4823576549895913e-07,2.343265370002777e-06,5.7013755961138135e-09,2.0810020925815415e-06,5.7013755961138135e-09,0.3138473853471705,0.0003310788808663291,0.03798302033135791,0.0006674030272810829,8260405
0.4633974171085384,0.23122321807797638,0.00018711897364355454,0.17716283329474922,0.0006768533359013172,0.005964224118981937,5.5698969174329164e-05,0.4564142848260719,0.00019511436246351252,0.06347740748588677,0.001378969412948048,0.4543217773520486,0.0002216536782944655,0.061495827633222734,0.002043796071548756,0.3686210858588766,0.00024140699184965582,5.845368296944073e-07,2.0156442403255426e-08,6.248497145009183e-07,2.6875256537673903e-08,0.17716283329474922,0.0006768533359013172,0.1104329150745318,0.0008106921134589332,9.110711966271453e-05,8.062576961302171e-07,6.409748684235226e-05,5.375051307534781e-07,0.006084625268270715,0.00033298442850177967,3.6953477739301616e-06,2.0156442403255428e-07,1.9014244000404286e-06,1.612515392260434e-07,2.7211197244394827e-06,1.3437628268836951e-08,2.338147318777629e-06,1.3437628268836951e-08,0.31214663115715285,0.00026693848556044606,0.029972226724792755,0.0007148818239021258,6971406
0.4578010076891812,0.22494640303322247,0.0007246696878717166,0.1829671293916051,0.0013503974129117824,0.01590942349481798,0.00033235616941205384,0.45067003096150654,6.390515803839789e-05,0.06509172137819191,0.002104922406276341,0.4444075722118055,0.0005290064047657338,0.07896975040918701,0.00320759480501611,0.3733677363748041,0.000512721692678729,1.973904495394529e-06,1.2336903096215807e-07,3.1829209988236783e-06,1.727166433470213e-07,0.1829671293916051,0.0013503974129117824,0.13169841445659913,0.0014476122093099628,0.00012188860259061218,2.960856743091794e-06,0.00014977000358805991,2.960856743091794e-06,0.0046334940648767335,0.0005568878057631816,1.1103212786594228e-05,1.2336903096215808e-06,1.0461693825591004e-05,1.3817331467761704e-06,1.0288977182243985e-05,7.402141857729485e-08,8.833222616890518e-06,7.402141857729485e-08,0.31982212260436055,0.0006735949090533831,0.04954648326277423,0.0016380939931155349,1854304
0.46244275088592385,0.2295689399034434,0.0002782862315111338,0.18479966259816633,0.0006697120481491098,0.006433047359888833,6.0001935581187586e-05,0.4564415074958232,4.9019077924334946e-05,0.04086252947538325,0.0010898871098300237,0.45006571635710135,0.00026633429817867654,0.0595461469884282,0.0013713228372868726,0.36848731085857633,0.0002859580806096706,5.895210359928255e-07,1.6151261260077414e-08,7.187311260734449e-07,2.4226891890116118e-08,0.18479966259816633,0.0006697120481491098,0.12434678380259738,0.0008745100409268914,8.560168467841028e-05,7.268067567034835e-07,6.0001935581187586e-05,4.845378378023223e-07,0.005740077495525212,0.0002955680810594166,4.2800842339205145e-06,2.4226891890116116e-07,2.6165043241325406e-06,1.9381513512092894e-07,3.294857297055792e-06,8.075630630038707e-09,2.834546351143586e-06,1.6151261260077414e-08,0.31124853305376277,0.0002703721134936959,0.028792126641583298,0.0005979196918480657,5742713
0.4629836889223633,0.23513041567555315,0.001489163583100389,0.17952935272357998,0.002258645089362618,0.06464929799168508,0.0020570377218554997,0.4554896780106445,0.0006714890806213189,0.06994731470912313,0.004630543719834813,0.45096194601607226,0.0011831380571234484,0.057043639972063936,0.004889179466198527,0.36465551874114244,0.0011381579273210634,4.4980129802385e-06,5.622516225298125e-07,6.827341130719152e-06,8.032166036140179e-07,0.17952935272357998,0.002258645089362618,0.12395961521914776,0.0031301351042838277,0.000673898730432161,2.7309364522876608e-05,0.0005959867198816012,1.4457898865052322e-05,0.00637513018288446,0.0012313310533402894,4.819299621684107e-05,9.638599243368214e-06,2.3132638184083715e-05,6.104446187466536e-06,3.59037821815466e-05,4.819299621684107e-07,2.867483274902044e-05,4.819299621684107e-07,0.30597893941393123,0.0015807302759123871,0.025425018370798122,0.0022281228584252856,582658
0.48043685262537195,0.23022617134582826,0.0003588454857704088,0.16556074746080723,0.0011936623661388077,0.004297891990032224,8.830297824361282e-05,0.47711933331515716,5.895599437629937e-05,0.03447104585853889,0.0014504484749778006,0.4760882584801761,0.00022324669870492025,0.21388356970471806,0.003538669795786324,0.3831844854487577,0.00040771345444231915,2.2665304504666202e-06,7.860799250173248e-08,5.319140825950565e-06,1.0481065666897665e-07,0.16556074746080723,0.0011936623661388077,0.11501358105573901,0.0010927821090949178,3.799386304250403e-05,9.170932458535457e-07,5.8693967734626926e-05,1.0481065666897665e-06,0.004702985178057818,0.0004487206238640563,5.240532833448833e-06,5.240532833448833e-07,7.284340638493877e-06,6.41965272097482e-07,4.755783546354815e-06,2.6202664167244163e-08,4.5330609009332405e-06,3.930399625086624e-08,0.0,0.0,0.0,0.0,3615086
0.4639841635689349,0.2247936743472252,0.0004738977159919068,0.17493410565820836,0.0010750768521590756,0.006762137411075928,8.639010419135428e-05,0.45646428895509616,0.00017412405444790742,0.06195466322082972,0.0016148230253457258,0.45269422480818544,0.00024457998386618967,0.08479390303291202,0.001992539758671258,0.3691309968039816,0.0004721699139080797,9.21494444707779e-07,3.8395601862824127e-08,1.3726427665959626e-06,3.8395601862824127e-08,0.17493410565820836,0.0010750768521590756,0.11902799758783396,0.0012453613464207005,6.892010534376931e-05,1.0558790512276635e-06,6.661636923199986e-05,6.719230325994222e-07,0.005572449687356322,0.00039998618240597034,4.799450232853016e-06,3.839560186282413e-07,3.877955788145237e-06,3.4556041676541715e-07,3.945148091405179e-06,1.9197800931412063e-08,3.4556041676541716e-06,1.9197800931412063e-08,0.3096074471041012,0.0005229480973716646,0.04786472519423381,0.0010749808631544185,4849377
0.4719234614979223,0.24805492512452618,0.001250533105616342,0.15793116117977637,0.001746124254248691,0.06518692693876069,0.0020581155732063614,0.4572329072941624,0.0012601624673125662,0.0847293955225249,0.0045912796567597934,0.4611559092492042,0.0007485223825198432,0.04302142022894495,0.0030672726789706785,0.3631707344156568,0.0010521682546741193,5.585029783810151e-06,4.493702124904719e-07,3.787548933848264e-06,3.8517446784897594e-07,0.15793116117977637,0.001746124254248691,0.10021405108750014,0.002097916934884089,0.0008416062122500124,3.0171999981503116e-05,0.0007170664676455102,1.6048936160374e-05,0.006683418974626148,0.0010014536164073375,3.7875489338482636e-05,5.777617017734639e-06,2.4137599985202494e-05,4.557897869546215e-06,2.9594238279729652e-05,3.2097872320747996e-07,2.3945012751278002e-05,3.2097872320747996e-07,0.29700739020089895,0.0011324129354759894,0.024828988154991405,0.001617090807519284,736732
0.4663124262466771,0.23208476663685737,0.00015073153645361233,0.1689438045292533,0.0008132606754408954,0.00535631762849655,7.107322680585829e-05,0.4588956183665941,0.00012202076760530523,0.07868622493973808,0.0017232794566818452,0.4557968960473902,0.00024045268910457206,0.0848980249625701,0.002261113785867167,0.365336511468118,0.00029062616505761855,6.262888302694444e-07,2.111085944728464e-08,9.570256282769037e-07,2.8147812596379525e-08,0.1689438045292533,0.0008132606754408954,0.10485278337698994,0.0008668822584369983,6.635846819596472e-05,7.03695314909488e-07,6.262888302694444e-05,5.629562519275904e-07,0.0058414451785951515,0.00031208887216235793,3.7999547005112357e-06,2.1110859447284643e-07,2.779596493892478e-06,2.392564070692259e-07,2.8358921190852366e-06,7.036953149094881e-09,2.547377039972347e-06,1.4073906298189762e-08,0.30573710714139046,0.0002521340313320696,0.04308050865688482,0.000929088924274997,6731484
