Estimate Total Population,Male Estimate Total,Male Margin od Error Total,Estimate Total Income,Estimate Mean income (dollars),Margin of Error Mean income (dollars),Estimate Margin of Error Total,Estimate Total Insured,Margin of Error Total Insured,Estimate Total Uninsured,Margin of Error Total Uninsured,Estimate Total Poverty,Margin of Error Total Poverty,Estimate Below Poverty,Margin of Error Below Poverty,Population
0.5470574517173102,0.2681127865234161,0.00022503053510501616,0.20244897860829486,0.0005784004611378031,0.0035990403242784847,2.9135128906271255e-05,0.5398196297306399,0.00010359156944452003,0.07435233782619186,0.0011288584594649135,0.5342912816158926,0.0001359213396782333,0.07376260703714606,0.0013594263728708292,12869259
0.5470804205721332,0.2694786743119435,0.0003207152289860966,0.20826724385752718,0.0009427594838921131,0.005767732563545231,4.9561249577877735e-05,0.5387231970059834,8.007344744725144e-05,0.07989812874126168,0.0016691520839978108,0.5305428093269328,0.00030419481246013734,0.08115022459581843,0.0021074488489722398,6516922
0.5475910842579869,0.2703729665601379,0.0006995071169186217,0.2196622914824953,0.001186792105449715,0.01312724931888812,0.00016500180709656402,0.5395119206935352,0.00010252016523627644,0.05023865140968082,0.001751281421566796,0.5297026620113657,0.00039356252574066197,0.06652266000209646,0.0024999838542030003,3062309
0.5475700713330832,0.2714005941826235,0.0007072601421717556,0.21098261405487462,0.0013314033328941362,0.014399916081747713,0.0002150698997180833,0.5370927391213496,0.00035391734165540333,0.07458424947961591,0.0023234443663221606,0.531518540990277,0.0004150102161078241,0.07230217207530541,0.002951992372443932,2871238
0.5469488994397897,0.26936692107859345,0.0005080298138766544,0.2119640824730035,0.0012333911830084445,0.008089339724004265,0.00010923207293657072,0.5339175634758176,0.0005477963289088622,0.08142584067390744,0.0019934853310924158,0.5305108567402579,0.0003757683983739634,0.10070316220937817,0.0026303787886177436,4369356
0.5471554665190352,0.2681473913972677,0.0004998081833747152,0.20346587907651842,0.0011577103548898787,0.008319139244935153,0.00012329645381250502,0.5346435254043159,0.00022034424851258223,0.0952401290154218,0.0022127138005003954,0.531461898943826,0.00041528268476497053,0.0993528604342438,0.002540701632712567,4574836
0.545272370400077,0.2665185585032888,0.0006054168821383128,0.22401944342281693,0.002290233741386182,0.028945416509452728,0.0005709155130069572,0.5393044550015224,0.00040703400963301766,0.05465386527933148,0.0025797988037386315,0.5310795750389581,0.0004706972502920668,0.06869140447935937,0.0031634469648773988,1328188
0.549725785006886,0.26598953445204687,0.0003230337856259166,0.202127845252416,0.0008292467296891178,0.0098966150723347,0.00011572210320363719,0.5404163313448949,0.0002709683401779748,0.06088816320294428,0.0015682340192768765,0.5362190773603078,0.0003353850774292605,0.05293383627165388,0.001999959172772219,5828289
0.5500819476563845,0.26594236516627195,0.00020066265830087895,0.2114356089348006,0.0008798285787038539,0.008448636138293528,9.32007580987778e-05,0.5434390237755853,0.000128266389858714,0.02396853375491314,0.0011419819261914153,0.5313207441068931,0.00022062825724553163,0.060831572754295266,0.0018011822476497374,6587536
0.545209248599655,0.26763543317823413,0.0002079258772928353,0.21011282478001858,0.0006782015541006285,0.003912505962343521,2.5390470813566294e-05,0.5389228440095943,6.673278089913402e-05,0.06664358307123246,0.0011255154138248486,0.5330038836895467,0.0002171437221316735,0.08932240679858555,0.0016702514061272089,9876187
0.5459231619902614,0.27091639325159883,0.00031836875806574936,0.215009215109752,0.0008406908955317075,0.008732370850065594,9.601434292328378e-05,0.5399102380649201,6.990337600410383e-05,0.04895898816520365,0.0013774049045279222,0.5334449981771994,0.00023448470686082476,0.06162969465952398,0.0015442478151965408,5344861
0.5472068876009236,0.2655901843105341,0.0007646064167383267,0.19898172661951233,0.0015334504112079744,0.01079366320920437,0.00016563401654162788,0.5348388721432785,0.00027028376225424704,0.0972975483487775,0.00285188981317893,0.5298066564660799,0.0004633699127944317,0.118630620103307,0.004136612835809376,2978512
0.5476210182788802,0.2678073217065316,0.0003784613200771751,0.21467706947161438,0.000939577717411674,0.0065085483679102225,7.580185706178942e-05,0.5369935065912788,0.00019452765727904996,0.07067783417948971,0.0014985022538190852,0.5313301032658382,0.00023927815120709429,0.08115091099927015,0.0019873785680983125,6010688
0.543136886104186,0.27364364781665046,0.0011115993825997117,0.22075607324649216,0.0022884257506675526,0.03679624169294933,0.0009586722486030058,0.5347308268677219,0.0006522698546812904,0.09262286749067154,0.003970076098703014,0.5286723909821821,0.001326464746494725,0.07726876398703095,0.005283933948846756,998199
0.5471029772452453,0.2709587386300723,0.0006734066209252244,0.21499515137949296,0.0014015107170520982,0.022182366787379285,0.00038945797916802813,0.5386203851893829,0.00028514421498564764,0.06206609190190219,0.0020865741769547233,0.5308841297213813,0.0006136279595026567,0.06872244585130509,0.003533815569995086,1842641
0.541763650762547,0.2735212947181018,0.00047112634744025657,0.1982678746114744,0.0013947503219500453,0.014878538620394293,0.00027562493795824534,0.5346174332577516,0.0003741768779840133,0.12092643535275632,0.0031444478750498077,0.5341559217337285,0.0003200934962625553,0.07972831917202508,0.00402460483536124,2723322
0.5474315661747488,0.269129944759563,0.000779515603521718,0.21428613708736138,0.0018803995065219895,0.03736020810393369,0.0007200645468264616,0.5415612940031611,0.0001945670946390208,0.06028794464719727,0.0036206940752376757,0.5307416174262797,0.0004747769702516277,0.04397964673821251,0.003352540707626205,1318194
0.5479641573627045,0.2667127453280823,0.000152841339998782,0.19750593754797394,0.0007355684041081913,0.00660704163233024,5.970462120522686e-05,0.5412352162013652,7.327668316845884e-05,0.07166783351133112,0.001267493621602934,0.5370629277766408,0.0001778687203163015,0.05508445473571582,0.0015526314371607432,8821155
0.5432427998661166,0.26847385378226657,0.0007843884851972986,0.20120708490403102,0.0014733250695811145,0.0174884711275568,0.00033105769455695573,0.534504086313129,0.00032132843744924535,0.10480197984688734,0.0036179688795942447,0.5324049333539168,0.000450964214587116,0.10882331846710937,0.00519805282446537,2082224
0.5481235089393283,0.26533895345727204,0.00011797824558937986,0.20340724292574128,0.0004665708912179907,0.0025847524255898464,2.0972654103334897e-05,0.5408310740283193,7.252807335465949e-05,0.0643702762091119,0.0009978404417924957,0.5336384429470123,0.0001645024890585028,0.0797489412034182,0.001321644653932394,19465197
0.5466831117715933,0.2662733975033929,0.0004397337560087304,0.20988175995949188,0.000824064832317492,0.003951600417733375,3.802144685291974e-05,0.5351968040897722,0.00023721952329738946,0.08975560009510822,0.0016120521714557473,0.5319888231273306,0.00021171942510731095,0.09305832021158778,0.0016927262489135966,9656401
0.5453957116557836,0.2777074987355364,0.0012775782090353551,0.22673940553925442,0.002580222825969505,0.06125421496662297,0.0014805352536352754,0.5341659609171234,0.0005862305073105269,0.05218260108866876,0.003743789308755503,0.5267301323030164,0.00048515628191216016,0.06864557092155472,0.00458310967646354,683932
0.5466183906707688,0.2667716269079777,0.00021824588996858415,0.2144109979019933,0.0007560424273423206,0.0033477479079353834,2.1085414901437245e-05,0.5382059261035081,0.00026093793227464023,0.06628605298530635,0.001270858231621232,0.5318721991478003,0.00019474394437057768,0.084295792905469,0.0015274843150059156,11544951
0.5467449708567712,0.2697961237833372,0.000583851285384023,0.20827357581593334,0.0010964834694889394,0.00958478292622589,0.00011598539351168791,0.5344638908941602,0.00027731845967456206,0.10080424267597075,0.0018406504053032778,0.5300516495522626,0.00033269494454668373,0.08962124497899986,0.0022893307433616496,3791508
0.5427547038824314,0.2689323835626715,0.0004979430785689768,0.2130801923921669,0.0011542326216459756,0.010174608629271715,0.00013303930634111502,0.5371206801229271,0.00012469784080006743,0.09211013840431648,0.0022984272084883178,0.532428535065702,0.0003626416798777471,0.08432062339669684,0.0024434838804394165,3871859
0.5488464800422316,0.26739685052215545,0.00020823090261192818,0.2131551186685101,0.0006137240953796605,0.0034179751019772116,2.4830520323902675e-05,0.5400530211664815,5.877276201883746e-05,0.05489401882667583,0.001079285555574434,0.5311120905917642,0.00017687967173340063,0.07117437619048905,0.0012628154884032799,12742886
0.5494805188057349,0.2652185523371351,0.0006664412125481044,0.20994985716682824,0.0022258197114468797,0.0444709906381062,0.0012420752434334286,0.5410558042449173,0.0005631089023801132,0.0658529506375646,0.003804507783457855,0.5282472947072758,0.00043159505307539727,0.07420512382912284,0.004706317035833051,1051302
0.5473263235908089,0.26597549161303596,0.0005098669786650906,0.20793612575870338,0.001262094899029517,0.00780619448118294,0.00010176090197020331,0.5355828557888485,0.00027494331866427323,0.09388387623474877,0.0022918632840481755,0.5305101574620971,0.0003772944810867399,0.09630158304721949,0.002651568003657467,4679230
0.547505019921535,0.27572301383055636,0.001587266516859029,0.21388533666445778,0.002326917960921348,0.04846292825238784,0.001385421471833863,0.5352186248552523,0.0004452661458362464,0.066311126652354,0.004620306844595991,0.5285698088372307,0.0006886872466473269,0.0762853565517039,0.005095749159954271,824082
0.5460616800118214,0.2658651353776831,0.000473484465805433,0.20965457488499373,0.0010991849100954862,0.005756289466271384,7.181295598935812e-05,0.5376991643676587,0.00016810760152054287,0.07718698749611677,0.0019009817177565733,0.5321649281205649,0.00030700897692101186,0.09410125794956721,0.002498420843242202,6403353
0.5450717003169592,0.2704460188244802,0.0001596124678197291,0.18858838919516296,0.0004378984024513417,0.001629488777068208,1.1027848979973172e-05,0.5347632728117343,9.771839565815758e-05,0.12679812124806045,0.001211531142635448,0.5320327903528436,0.00017154671534600144,0.09526855145393531,0.0011506945354445588,25674681
0.5469473587104182,0.2753676768679929,0.00040758030619893665,0.17335952583988362,0.0009820144158538904,0.01488919028667377,0.00021038944756909827,0.5418028639320783,0.00021708723897111075,0.08311643939713878,0.0032458679097341126,0.5378279217288487,0.0003811831283204168,0.07076846996593446,0.002894430854993222,2817222
0.5463910350279212,0.2689986868915339,0.000883359523688824,0.2242633355189526,0.002380357135473738,0.06760755453386412,0.0018531346529559027,0.5410891321159786,0.00026535701106857957,0.043539499052962984,0.003618107930523889,0.5244728950676185,0.0009819955179347106,0.06664650825364535,0.004582645750361982,626431
0.5509020642009305,0.2706212954825517,0.00039893391735351446,0.20545556708814627,0.0010025866338032568,0.0064712285179103395,6.089388826235886e-05,0.5359908878486502,0.0003598025573653019,0.07003346362241279,0.0014731240747843251,0.534152331792783,0.0001924301790297541,0.05917547234680632,0.0015134911619300601,8096604
0.5451000833237022,0.27143268483460264,0.00026477113678597314,0.21069050059685354,0.0007876052283209121,0.006763059815358194,7.839682621562696e-05,0.536499466559026,0.00024529316243755445,0.0764238933035139,0.0018958292294226407,0.5347085435980857,0.00023963565951477727,0.07182749546463872,0.0022040014957733474,6830038
0.545108757970668,0.26848908448423753,0.0008256136375134029,0.21814664608856627,0.001682981645700398,0.017795090521091052,0.00035341438471905634,0.5361113922578662,0.00023110125323558926,0.0782571764153151,0.003019899455448775,0.529227750348513,0.0005445286526619737,0.09600022505113555,0.0038281657978719743,1855364
0.5462362073013376,0.27126330582735175,0.00032768142869436264,0.21879329306224893,0.000899828176335574,0.007170310817402566,6.41157569911641e-05,0.5387837103678361,8.369601810822619e-05,0.05079350089779048,0.0013021833459567714,0.5313356285912533,0.0003025342305930378,0.07020857755709539,0.0017117371409886535,5711767
0.5432860604377302,0.2762851105602377,0.0023398086895867237,0.2144452470036984,0.003440895131745182,0.07624446119058079,0.0037132792778385767,0.534190547432138,0.0007853903293717675,0.07972866828901927,0.0057681914753982865,0.5304464685335397,0.0008190774145776643,0.059267132734957505,0.006236923203834624,568158
0.5324426663042905,0.2553782439000421,0.000379219525033811,0.18874403767137377,0.0013503705455749438,0.004608997773138209,9.369626137199027e-05,0.5286523306744071,0.00012459457046565424,0.04247644909242354,0.0014589437705846242,0.5272354429356444,0.0002706463000241307,0.23742947336662365,0.003083679857093121,3706690
0.5459832627699075,0.2642430349685365,0.0006058093520158986,0.20969097711081214,0.001297789371854663,0.007664869534681921,0.00010765649396867255,0.5365848622146044,0.00024498389071012604,0.07661731921974914,0.0021543803771914612,0.532867018520041,0.00023156945957147413,0.10145891310099556,0.002706077278173476,4822023
0.5463070077686685,0.28188951168929066,0.0010771663166966267,0.19451733914073188,0.002554962912585683,0.06979962141575426,0.0021399704158372983,0.52858403130462,0.0014120327576065254,0.1063257642852965,0.004344948763769972,0.5343198474527562,0.0006939218798087742,0.055865246761729256,0.0044137362268011245,731449
0.5449883017984708,0.2714232171348249,0.0003725169768891847,0.19807503633144843,0.0010197767839462447,0.006103696130920467,7.902639545832399e-05,0.5362260400254455,0.00015023422200428189,0.09205818435193548,0.0022758761185662645,0.5327092813569166,0.00032459671581339247,0.10117909144732806,0.003202838923165712,6553255
0.5451893985454583,0.26867192402806206,0.0007099760205348382,0.2092482671854456,0.001454281775465637,0.011626831558450294,0.00022509171795837918,0.535397630465071,0.00020319491439771246,0.09135606238094778,0.0027608529099627088,0.5300999029663127,0.0003857919881578486,0.10315175911939982,0.003266335053176744,2949131
0.5465389905776056,0.2718881514504115,6.99343018617838e-05,0.1807988465268513,0.0003226286992379618,0.0013046669592195438,7.424085124037593e-06,0.5388521189404762,7.59228705262907e-05,0.0975223761847026,0.0008037442156746167,0.53566414138735,0.00011502981892380903,0.08872366079925116,0.0010418659459616193,38041430
0.545466612252139,0.27387801083627555,0.0004495455171297175,0.21058259900209592,0.0009655048016703466,0.009472650013428875,0.00011694366428534506,0.5356686094006072,0.0002697059896462379,0.08097778424865043,0.0020348410791965967,0.5332426413348446,0.0003362263602151124,0.07187131608282427,0.002304866878316723,5187582
0.5498830596757498,0.26779147092022115,0.00029039747878055515,0.20756939154488943,0.0011224300224257418,0.01700460752267101,0.0002328094012857333,0.540976103689884,0.00017568202841086996,0.04744412960436733,0.0016582294954375647,0.533158406993807,0.00021591689855391888,0.05802666829302245,0.0026158808321247893,3590347
0.5492598122277803,0.2663652908063526,0.0005685537033428164,0.20174392494589954,0.0020744036077236304,0.052759240618505114,0.0015100883238945517,0.5401756682328365,0.0005128487611622635,0.050858006722342766,0.0036898469309596623,0.5342545961721449,0.0008392070637200675,0.06347396514923406,0.004934125802492663,917092
0.5461561325909148,0.2583061264184078,0.00042862045111391277,0.23743805484695865,0.002828011223844373,0.10958366741695455,0.005915845978879447,0.5374679518591603,0.00028721988992169413,0.03712383358750956,0.004205782941961053,0.5166272766464423,0.0002695448197726668,0.0966499348354038,0.007075330580655641,632323
0.5443896756475225,0.2662639956806722,0.00020747178278436728,0.20299507131767064,0.0008892749648712842,0.002108739429564199,2.102426437137468e-05,0.5356700905241076,0.00010729230567783057,0.11173085353420091,0.0013286706640023784,0.5328067628233013,0.00014782685886122822,0.09065160042788752,0.0015159751497131173,19317568
0.5467105167530346,0.2678627037244518,0.0004219857623954037,0.1946471713427612,0.0008542203870242754,0.004083670296993007,5.124431116734047e-05,0.5358227716401215,0.0002010225206553606,0.10487025739652131,0.002056456487280663,0.5319533248439433,0.000261735889321014,0.10180590328905258,0.0022675050688165904,9919945
0.5539796023098013,0.277471326329114,0.0005472060138758885,0.1807484324022166,0.0022412075472589776,0.03612567066422314,0.0008228237704967336,0.5343378076512003,0.0009074432571785719,0.03803807106323269,0.0025244813526748462,0.5393658169598478,0.0005226260677444973,0.0649917952710177,0.0049526576705070284,1392313
0.544559165214599,0.27311154632844964,0.0008101467910270598,0.19933905730549742,0.0021315312517098724,0.022475904484905936,0.0005906031949853757,0.5379144498038851,0.00020992353236536622,0.08901788493399705,0.003924298832532263,0.532567412268366,0.000984682232011685,0.08762057068501188,0.004545136513357495,1595728
0.5472188377871625,0.26828057396321314,0.00019959542539107656,0.20143268980102494,0.0005470377391683425,0.0036444661940442653,3.176348162912957e-05,0.5395117074849877,7.505026114513211e-05,0.07055468672044708,0.0012494061321401797,0.5343627067923041,0.00016047574252789156,0.07993873325422567,0.0014779161057344799,12875255
0.5471803727550452,0.26922150711838494,0.00033585203122274296,0.20714606015049317,0.0009325771276977515,0.00594634417580647,6.842985136163388e-05,0.5388446932661123,0.00010470187073369012,0.07815520259275865,0.001829889792117115,0.5305573764696755,0.00028345911435199506,0.08488802826268098,0.0022797635879399794,6537334
0.5477548162793286,0.2704961415302084,0.0005276661199193222,0.21764259878089287,0.0012649677288371004,0.013600907263195057,0.0001869190153612514,0.5397335757770703,9.873616887981893e-05,0.04820364157866377,0.001729671654108422,0.5300991079068281,0.0003112335758168205,0.06776735486681833,0.0021906193120854026,3074186
0.5480726782702628,0.2716634632315743,0.0004913347740130413,0.21029681890634871,0.001062649839522378,0.01478719150678643,0.00021646217316658464,0.5370571587913412,0.000267237250822944,0.0676931044709576,0.002439303448761715,0.5319653347444111,0.0004271978338155348,0.07319761918665847,0.0025515430941073516,2885905
0.5468202987596564,0.26828742756701895,0.0005224968501814834,0.20926580792368013,0.0011722701785987916,0.008357321475034558,0.00013128124451266494,0.536182763485746,0.00019798563281128305,0.07739936693881194,0.001843318827861813,0.5304166509407732,0.0003748210937230043,0.1015304615867505,0.0030456247535369054,4380415
0.5466345607008665,0.2671874650743195,0.0004812946323109922,0.20337087960086347,0.0011620134804429987,0.008330889859480387,0.00012522263521894732,0.5344745825129258,0.0002116119150503394,0.09367979422822804,0.002073223228706064,0.5311686093533478,0.000371246877505028,0.10853922830821687,0.0025455563174660817,4601893
0.544667830868118,0.2669954499289941,0.0007725970972148027,0.2263869427359496,0.0021480167702819194,0.029892208177961045,0.000719696340558375,0.5388991878922578,0.00021324336016544448,0.05747933764921062,0.0028057905197153288,0.5296842041494161,0.000819346603097227,0.0748188934143558,0.003470125603307675,1329192
0.5497203698281732,0.2660005335414651,0.00029804911332588816,0.20132623393323887,0.000937156958862666,0.009967950773297417,0.00011110818211958742,0.5410711920620032,0.0002066536731952598,0.05644484290354361,0.0018662967738542243,0.5362443055355584,0.00034615197655253464,0.053940004200190565,0.001859883058757338,5884563
0.5499321868143392,0.26611930857510757,0.00016846407412290977,0.21137875261257372,0.0007804611640114389,0.008619383376209332,0.00011503641929701173,0.5432587388037419,0.00011203111371305496,0.02311914801169407,0.0011801668066776885,0.5315340399521986,0.00015686025534041004,0.06165167355639573,0.0019583739915011596,6646144
0.545302564437243,0.26771425067466603,0.00018065980229400871,0.20829064790568283,0.0007844787503035684,0.0040696491588277815,2.8048649011417003e-05,0.539014753023721,4.2183401269138955e-05,0.06349104337277074,0.0011821290853040118,0.5331595423287117,0.0001592920322794056,0.09349332495893374,0.0015645403905265988,9883360
0.5459121569559551,0.2713260108169217,0.00033439904272043687,0.21412947522462228,0.0007991258736239152,0.008975356102339155,8.181234979201893e-05,0.5399745822612492,6.914726692783622e-05,0.04774256192301221,0.0012357648191431174,0.5334201976035046,0.0002225581900085009,0.06352662571802997,0.0017731116009855785,5379139
0.5472356571275321,0.2657869794088559,0.0007756990552304104,0.19860817086986657,0.0015490096481874918,0.01107768802370023,0.0002021006538970752,0.5349808246588149,0.00029947642350202963,0.09487945907359117,0.0028189366661298407,0.5299106704361388,0.00038582852107623447,0.1195193870688554,0.003804269217811672,2984926
0.5473407956798704,0.2682442397473887,0.0003978466252657522,0.2131811376510404,0.000984098988154494,0.00665712414435296,8.641713146651382e-05,0.5371674322157619,0.0001442410287070157,0.07352413254573634,0.0017570269248117852,0.5310264432675651,0.0002751871141114908,0.0837871002852537,0.002058803925528357,6021988
0.5426805836092865,0.2719989355490696,0.0009372693482385876,0.21977443968993565,0.002482893917288648,0.03695146349250599,0.0009236778553696986,0.5345338427836744,0.0004816825072734273,0.09762769327722992,0.0037615815663937283,0.5295381536647855,0.0006540226368509402,0.07831635654939763,0.00487227836363934,1005141
0.5469491840720095,0.2708552250107169,0.0008616944273795295,0.21484479040210247,0.001339885857799241,0.023434348380016012,0.0005437906272681013,0.5385628758884912,0.00030573381336579934,0.06147149353900665,0.002329810389425397,0.531108610592321,0.000490064588220325,0.06966872168455025,0.003030920357551628,1855525
0.542200047190791,0.27330778908302367,0.0004730499412575227,0.19558146291843853,0.001910914703783545,0.014697996154627675,0.0003595657381780665,0.5349663251723946,0.00040754765562043307,0.11722599625958831,0.004050788764657221,0.5344779449089667,0.0006116201260703323,0.08496203913391266,0.004091802353840323,2758931
0.547132008415865,0.27023015231387265,0.0007666191922767836,0.21436034018847536,0.0017225065771243379,0.03846751495453169,0.0009056649039241699,0.5411858326992666,0.00019549411995796703,0.05683109531398038,0.002478334161929981,0.5309130525103924,0.0004383052880586267,0.04678369369652283,0.0034807084712686017,1320718
0.5479934652018201,0.2670367912020095,0.00014810038153066567,0.19678148634547019,0.0006161323758477945,0.006659671602705713,5.833316202067746e-05,0.5412734725125093,8.933236100717166e-05,0.07076415142747793,0.0014115507001425274,0.5371500199435163,0.00017456462755921582,0.05574736911764372,0.0015243032976585333,8864590
0.542611412360366,0.27011896912793065,0.0007484209077884854,0.19994851540128414,0.0017498768787603343,0.017890438921449474,0.0005013794660811442,0.5334953746875747,0.00045994530022516603,0.10584839763550076,0.003569853069566317,0.5322674640617044,0.0003476300456092756,0.11463817382620606,0.004517627039492055,2085538
0.5479673122388041,0.26569057218794234,0.00010860706370540747,0.20234858483061668,0.0005114215983245561,0.002612875382291628,2.2211242421867934e-05,0.5407387211024259,6.463499695894649e-05,0.06180155746464556,0.000920119719339358,0.5335777771340322,0.00012910108713141489,0.0852231014650222,0.0011866264772706935,19570261
0.5466906313390405,0.2653990704495704,0.0003970928804853931,0.20853116918109488,0.0010871082821614655,0.00406417259928784,4.2347515626329346e-05,0.5356291545400845,0.00023715741037258508,0.08746386807984705,0.0017181315564543356,0.5325194994721602,0.00017861819759501215,0.0951665867777827,0.002079330954443615,9752073
0.5461546470197942,0.2746568575744023,0.0012704947910150317,0.22634132216549377,0.0020187371663645507,0.06452931682736812,0.0018526385387522774,0.5345700662949324,0.000634848119960371,0.05226357201907718,0.0036174364571326797,0.5274214368988505,0.0004903103718939217,0.06458840960834557,0.0044455339419111764,699628
0.546411440707422,0.2670081009673632,0.0002084370895013315,0.21480544839730145,0.0007231877219755552,0.003476554588855655,2.8255436519594664e-05,0.538088676458621,6.820114577007691e-05,0.06410391815857809,0.0011611233235095744,0.5316977889398984,0.0001887482091124682,0.08735994091770156,0.0016596874245102615,11544225
0.5462786380784176,0.27055871082563715,0.00048425125374430475,0.20786798439921886,0.0010572554894304398,0.00996554789280938,0.00012289982726685272,0.5345880261388719,0.00019609222146563487,0.09992562802085506,0.002163209855315975,0.5300575898333867,0.0002832603287299325,0.09124526941200854,0.002611585309541585,3814820
0.5429720912732003,0.26842701850958234,0.0004411808898891949,0.21273431187642114,0.001175033272848558,0.010331710388333293,0.00015243599088034165,0.5374721951128175,0.00012130370939420011,0.08447464110260125,0.0021387316438970473,0.532083365470169,0.00047946518198701757,0.092875589096785,0.0028786141534505733,3899353
0.5488084546424981,0.26774572538299085,0.00017541527372675976,0.21264022088759243,0.0005943791290702213,0.0034886234759854457,2.3299696313817097e-05,0.5400601292958634,4.599644300028957e-05,0.05446133895424174,0.0010011978562057412,0.5309645910995393,0.00015121115297192573,0.07304286829842613,0.0015563852594985624,12763536
0.5489693860276419,0.26547446878148145,0.0005947635700164978,0.2152736036974814,0.002061568546466315,0.045179577560489376,0.0012965741390263072,0.5405178949119992,0.00041983310824693956,0.05839753212399035,0.003750300228146169,0.5273714790746548,0.0006219169551269963,0.07771037728383245,0.004652105922104458,1050292
0.5473289809260051,0.2660224971626436,0.0005840306207994785,0.20690030424819242,0.0014952260015381,0.007875114275174382,0.00011626806270272014,0.5356321096964183,0.00028236529513517744,0.0896344884520576,0.00223447565574453,0.5308441815167297,0.00029663562073852943,0.10023593673676418,0.0025742731629390995,4723723
0.5482099990532192,0.2730831951933688,0.001407641906990581,0.21501464034402676,0.0021653470733716167,0.048829075432427045,0.00125663306347127,0.5358518876608922,0.0007018252419069295,0.06380156900550692,0.003346143096485171,0.5287784205545449,0.0008821045220555342,0.07362911810379229,0.004395887391963024,833354
