Estimate Total Population,Male Estimate Total,Male Margin od Error Total,Estimate Total Income,Estimate Mean income (dollars),Margin of Error Mean income (dollars),Estimate Margin of Error Total,Estimate Total Insured,Margin of Error Total Insured,Estimate Total Uninsured,Margin of Error Total Uninsured,Estimate Total Poverty,Margin of Error Total Poverty,Estimate Below Poverty,Margin of Error Below Poverty,Estimate Number Population 16 years and over,Margin of Error Number Population 16 years and over,Estimate Percent Unemployed,Margin of Error Percent Unemployed,Estimate PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Margin of Error PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Estimate Occupied housing units,Margin of Error Occupied housing units,Estimate Owner-occupied housing units,Margin of Error Owner-occupied housing units,Estimate Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Number Women 15 to 50 years,Margin of Error Number Women 15 to 50 years,"Estimate Women with births (Rate per 1,000 women)","Margin of Error Women with births (Rate per 1,000 women)","Estimate Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)","Margin of Error Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)",Estimate Male Mean usual hrs worked,Margin of Error Male Mean usual hrs worked,Estimate Female Mean usual hrs worked,Margin of Error Female Mean usual hrs worked,Estimate Total Education,Margin of Error Total Education,Estimate Less than high school graduate,Margin of Error Less than high school graduate,Crime rate,Population
0.4660262526297099,0.22900124072707648,0.00034326597211886526,0.17719297281237859,0.00075802204752199,0.005290551333921255,6.432690841153116e-05,0.4589800093247551,5.574525910855953e-05,0.06403690540326792,0.0013441983408200111,0.45162808909008284,0.00021986043668770295,0.07199556952047673,0.0017198050739484223,0.365849185102768,0.00028744979028879356,5.531972277948655e-07,1.418454430243245e-08,8.439803859947307e-07,2.83690886048649e-08,0.17719297281237859,0.00075802204752199,0.121421117683252,0.0008483066720069726,5.8298477082997365e-05,4.255363290729735e-07,5.177358670387844e-05,4.255363290729735e-07,0.005918075573860867,0.0003096486021221004,3.758904240144599e-06,2.1276816453648674e-07,2.78017068327676e-06,2.1986043668770296e-07,2.9149238541498682e-06,1.418454430243245e-08,2.5106643415305434e-06,1.418454430243245e-08,0.30588203822803245,0.0004072382669228356,0.03801784117570852,0.000730858645182832,2.5503810655773547e-05,6596855
0.4639527237631612,0.22950858573972174,0.0005400043060144947,0.18558748488570267,0.0010939703580560532,0.012314109869568789,0.00018540598218735085,0.4571772235298984,0.000112594726024707,0.03718883699554979,0.001285381392298055,0.4491283520084469,0.0002408025873915067,0.05691693425809212,0.0020106415541985344,0.3676250832492984,0.0004658419131395544,7.206062465581248e-07,3.00252602732552e-08,1.2160230410668355e-06,6.00505205465104e-08,0.18558748488570267,0.0010939703580560532,0.1314148594165861,0.0012356895865458177,0.00012100179890121846,1.351136712296484e-06,0.00010193575862770141,9.00757808197656e-07,0.005688886063973663,0.00043176324272940975,7.956693972412628e-06,6.00505205465104e-07,4.3987006300318864e-06,5.404546849185936e-07,6.215228876563826e-06,3.00252602732552e-08,5.329483698502798e-06,3.00252602732552e-08,0.30749919929950215,0.0005769353761505986,0.025868713367327115,0.0007886134610770478,4.0984480272993344e-05,3107126
0.46750593699383924,0.2327033261471482,0.000553939764119465,0.17991798762117459,0.0009923744447319551,0.01338615067781605,0.00029449757654995183,0.4582616532195691,0.0002641270091383276,0.05623352874619231,0.001881359723807317,0.4542212369348237,0.00035346171008847756,0.06354524285054083,0.0027944152930121043,0.3636621820994998,0.0004744593430209591,9.531188708967174e-07,6.461822853537066e-08,1.5508374848488959e-06,9.692734280305599e-08,0.17991798762117459,0.0009923744447319551,0.11885505401982002,0.0011678129352054865,0.00013828300906569321,1.93854685606112e-06,0.00012035145064712786,1.2923645707074132e-06,0.007044033092640756,0.0004991758154357384,1.0500462136997733e-05,8.077278566921333e-07,5.104840054294283e-06,7.108005138890774e-07,6.768759439080077e-06,3.230911426768533e-08,5.799486011049517e-06,3.230911426768533e-08,0.3024851973247803,0.0006232428142236501,0.030088024207353306,0.0011164414435198668,5.537782185481266e-05,2904021
0.4630438697408904,0.2278788828028195,0.0004252975288675674,0.17968720512253825,0.000987760621912884,0.007374492697728442,0.00011135483973569947,0.45427928516964017,0.00014780590364161432,0.06494273249327574,0.0014900689245238726,0.4494812295207067,0.00026442823816140556,0.08434681372922587,0.0021014143691655603,0.3678579212946476,0.0004476317067521164,8.84939123727413e-07,3.160496870455046e-08,1.5275734873866058e-06,4.2139958272733954e-08,0.17968720512253825,0.000987760621912884,0.12107947790629828,0.0010721458883540336,7.55358752038756e-05,1.2641987481820185e-06,7.03737303154657e-05,9.481490611365139e-07,0.005651284454060668,0.00038863576517028886,5.478194575455414e-06,4.213995827273395e-07,3.676711359296037e-06,3.2658467661368815e-07,4.340415702091597e-06,2.1069979136366977e-08,3.7715262654096883e-06,2.1069979136366977e-08,0.31116703543033863,0.000467016087557574,0.049487797446854886,0.0010191548908260707,2.2218292999298976e-05,4413457
0.4661133510576556,0.22738618920476444,0.00048551479641977674,0.1741473453545124,0.0009751612048472767,0.00750280586397635,0.00010419723941428998,0.4557782747768726,0.0001446064202703154,0.07571158849948026,0.001692046273699558,0.4529646469996131,0.0002925382843517252,0.0894865844752789,0.0024326125333278144,0.3663347195290888,0.00038151909905464397,8.06168196628936e-07,3.02313073735851e-08,1.5417966760528403e-06,5.03855122893085e-08,0.1741473453545124,0.0009751612048472767,0.11488420811290147,0.0011902065712980454,6.852429671345956e-05,1.511565368679255e-06,7.688829175348477e-05,9.069392212075531e-07,0.006532179355235111,0.0004256568078200782,5.844719425559786e-06,4.03084098314468e-07,4.968011511725818e-06,3.224672786515744e-07,4.353308261796255e-06,2.01542049157234e-08,3.6680652946616587e-06,2.01542049157234e-08,0.305837338778439,0.0005923320824731107,0.05175962598046252,0.0011041481163079066,5.2521858010375186e-05,4649676
0.4550065971914471,0.22265385291511827,0.0006227514478590341,0.18760849805947358,0.0019562890642040396,0.02567393895326436,0.000566231101931234,0.4501729086981914,0.00019696484186960652,0.050359628221669915,0.002471138033473637,0.4431972703680476,0.0003929020410859803,0.061877447079102345,0.0030161311872380614,0.37686567748228356,0.0008238268603415716,2.363578102435278e-06,1.7127377553878827e-07,3.2884564903447347e-06,2.7403804086206124e-07,0.18760849805947358,0.0019562890642040396,0.13161944338339476,0.0019340234733839971,0.00030966298617412917,6.508403470473954e-06,0.0002603361388189582,5.4807608172412246e-06,0.004681597380577238,0.0005809606466275698,1.5757187349568522e-05,2.0552853064654593e-06,1.4249978124827185e-05,2.295068592219763e-06,1.3975940083965121e-05,1.0276426532327296e-07,1.198916428771518e-05,1.0276426532327296e-07,0.3267773469210671,0.0006104197360202413,0.02663684011934343,0.0012191267342850948,4.538755051777889e-05,1330089
0.4659813420522615,0.22597597385766427,0.00023594533220993083,0.16989950224235953,0.0007028058496406401,0.008773519501642292,9.305771929931983e-05,0.45853240172574705,0.00016387275738098127,0.046621445792679,0.0013457215116916843,0.45492641510289844,0.0002331944705752381,0.04602356566539021,0.0015427618007823893,0.37249079432373444,0.0002774440448704383,5.816107456207489e-07,2.3578814011651983e-08,5.580319316090969e-07,3.1438418682202646e-08,0.16989950224235953,0.0007028058496406401,0.11293520968346939,0.000862434420499524,0.00012103791192648018,1.1003446538770926e-06,9.510121651366299e-05,7.859604670550661e-07,0.006040263381411594,0.00034204999526236474,4.086994428686344e-06,2.3578814011651984e-07,2.7508616346927312e-06,2.1220932610486785e-07,3.1909994962435685e-06,7.859604670550662e-09,2.892334518762643e-06,7.859604670550662e-09,0.31585401149146614,0.00027170653346093637,0.03427353527896368,0.0009088846841024784,3.736456060379784e-05,5976407
0.4639518842229176,0.22499963588789368,0.00015604111080551162,0.17581978951548025,0.0006399695846097216,0.007617662224086039,8.013483966733516e-05,0.4584637568384341,7.99961980762152e-05,0.01709908335759766,0.0007198271410948169,0.44757179615686804,0.0001809272764115439,0.053412574149305725,0.0015958340345862652,0.37935694456925345,0.00024317735082440462,5.407022053678323e-07,2.079623866799355e-08,5.961588418158151e-07,2.7728318223991405e-08,0.17581978951548025,0.0006399695846097216,0.1081965215971745,0.0009049829860355194,0.00010959617778032602,9.011703422797206e-07,7.465849681809685e-05,7.625287511597637e-07,0.00538546328625917,0.0002959304762455483,3.25807739131899e-06,2.0796238667993552e-07,2.1073521850233468e-06,2.148944662359334e-07,2.800560140623132e-06,6.932079555997851e-09,2.4054316059312543e-06,1.3864159111995702e-08,0.31920805279061126,0.00018564109050962245,0.03224006220301261,0.0006478721553035591,2.8171971315575265e-05,6745408
0.4620059515609703,0.22681633044436308,0.00016807649136350327,0.17892984404164444,0.0004895227810962033,0.0036298452705661914,3.030045635969823e-05,0.4568156094439225,3.973141504176147e-05,0.05002708058397567,0.0008881441931133119,0.4514493939538285,0.0001919340155542672,0.07696203864369108,0.001197404937222158,0.36991824258033484,0.00021243000991776108,4.5754155982287006e-07,9.337582853527961e-09,5.742613454919696e-07,1.4006374280291939e-08,0.17892984404164444,0.0004895227810962033,0.1262421125993845,0.0006220697697020326,4.0571797498578984e-05,2.8012748560583877e-07,3.585631815754736e-05,2.8012748560583877e-07,0.005690322990939939,0.0002795205427203595,2.4744594561849095e-06,1.4006374280291939e-07,1.94688602496058e-06,1.2605736852262747e-07,1.895529319266176e-06,4.6687914267639804e-09,1.6154018336603371e-06,4.6687914267639804e-09,0.3102549632431754,0.00021462434188834016,0.03280474939310016,0.000631360664641293,2.1112274831826717e-05,9909877
0.4634416171658849,0.23005390372234852,0.00035644882867337237,0.18125572562759185,0.0005874693935751359,0.007969952989593927,8.76373349460798e-05,0.45850836195705186,4.2065920774118306e-05,0.03760103368317271,0.0011956297481814438,0.4524949017826493,0.00019972762383809015,0.050651985603342914,0.0014153643343389317,0.3658674909345042,0.00031891439936475866,4.6169913044763995e-07,1.7099967794357034e-08,6.155988405968532e-07,2.564995169153555e-08,0.18125572562759185,0.0005874693935751359,0.12969470573630093,0.0008060069819870188,9.362232367410476e-05,7.694985507460665e-07,7.113586602452526e-05,5.984988728024962e-07,0.00612426796571,0.0004175812135381988,4.787990982419969e-06,3.4199935588714065e-07,2.6248450564338048e-06,2.3939954912099844e-07,3.4798434461516566e-06,8.549983897178517e-09,3.0181443157040164e-06,8.549983897178517e-09,0.31030738707498595,0.00031318591015364907,0.023487233264744244,0.000592171884718584,2.0041162254986445e-05,5457173
0.46754246531437527,0.22683571782999687,0.0008507714908082739,0.17052974426140152,0.0012202779769869914,0.009647182879420662,0.00016427720684172254,0.4572269196029325,0.0001888171892148438,0.07812920795682986,0.0025010462289956257,0.4523122019866392,0.00044547101760124573,0.10877542568911261,0.003431064669250858,0.3646728911793137,0.0005872402151325895,1.6568395742362122e-06,7.815281010548171e-08,2.9698067840083047e-06,1.2504449616877075e-07,0.17052974426140152,0.0012202779769869914,0.1145878064822775,0.0013300045223750877,9.44085946074219e-05,2.188278682953488e-06,0.0001106643791093621,1.563056202109634e-06,0.006038242414369728,0.0005280003850726344,8.440503491392024e-06,7.81528101054817e-07,7.6902365143794e-06,7.502669770126244e-07,6.5179443627971746e-06,4.6891686063289024e-08,5.658263451636876e-06,4.6891686063289024e-08,0.30183459313086175,0.000756675507441274,0.053221125848111776,0.001400810968330654,4.3374809608542345e-05,2994079
0.4641341725716673,0.22733038703728087,0.00036989924826377697,0.18144437377160272,0.0007639874654300015,0.0057893801380740455,6.634688613242752e-05,0.45541892547130414,0.00011795001979098224,0.05934613778979439,0.001408412313142191,0.4500690934538574,0.00023666794335664535,0.07149690958770226,0.0019319691067196108,0.36848845544893327,0.0003411796470907123,5.759278310106555e-07,2.303711324042622e-08,8.830893408830051e-07,3.8395188734043696e-08,0.18144437377160272,0.0007639874654300015,0.12151401479003111,0.0008407778428980889,6.427354594078916e-05,6.143230197446991e-07,5.636413706157615e-05,4.607422648085244e-07,0.0059235329275107934,0.00033595790142288236,4.14668038327672e-06,2.303711324042622e-07,2.8182068530788077e-06,2.2269209465745344e-07,3.1407264384447743e-06,1.535807549361748e-08,2.7567745511043377e-06,7.67903774680874e-09,0.31079238929017317,0.0003819553375262667,0.035145957492236514,0.0007411039329445115,3.33039867079095e-05,6063589
0.4597750491281232,0.22963185872133374,0.0009085308777893399,0.1840105649428092,0.0017391617999556654,0.03458440994958713,0.0009461221354446315,0.4526304456400241,0.00038814105795885554,0.07452489475497522,0.003493722428348438,0.4486507543024693,0.0004420369574887316,0.07411229673420448,0.004228337126142212,0.3695691650502665,0.0009954889677871231,2.9438936717999548e-06,2.2645335936922727e-07,5.1178459217445364e-06,4.981973906123e-07,0.1840105649428092,0.0017391617999556654,0.12306336070889413,0.0020738598651033834,0.0003528143338972561,1.2228481405938273e-05,0.0003125056359295336,8.152320937292181e-06,0.00554448405079616,0.0007844344368550033,2.4456962811876546e-05,3.6232537499076364e-06,1.5715863140224375e-05,2.9891843436737996e-06,1.8795628827645864e-05,1.3587201562153635e-07,1.585173515584591e-05,1.8116268749538184e-07,0.312129270446262,0.0011549121327830592,0.022863184068635925,0.0014334497648072087,0.00013048242566854876,1023579
0.4664210090486705,0.23096790861116498,0.0005249531617761657,0.1823679296135375,0.001108567280764599,0.020327394590070616,0.00030279038765310937,0.45946731421861886,0.0002466256413860446,0.05206546865285264,0.0022892750578455616,0.45320332247272677,0.0003369884776023888,0.05976752752427612,0.0028803778096696034,0.36322315539428207,0.0006105731971966245,1.1482570347933248e-06,7.48863283560864e-08,2.1966656317785347e-06,1.497726567121728e-07,0.1823679296135375,0.001108567280764599,0.120430196293502,0.0015671212313983682,0.00022590709054086066,3.4946953232840324e-06,0.00017822946148748567,2.49621094520288e-06,0.006509369281805551,0.0006208076620719563,1.4977265671217282e-05,1.4977265671217282e-06,7.1142011938282085e-06,9.98484378081152e-07,1.0484085969852097e-05,7.48863283560864e-08,9.011321512182399e-06,4.992421890405761e-08,0.3033415510298102,0.0006817152091349066,0.029583344774882895,0.0010331817102194722,6.609966582897227e-05,1881503
0.4637430050780851,0.23320116677068742,0.0003408926673879526,0.16663534979805317,0.0011922101916985782,0.012794361652944815,0.0002567914047364148,0.45826994089260586,0.0001866516165171481,0.09475170693898421,0.0027961176711201984,0.45715119464970566,0.0003477071965751325,0.07206381236245682,0.0030964555794429824,0.3666176812775858,0.0004068772548833291,1.8282883185116912e-06,8.310401447780415e-08,1.928013135885056e-06,1.163456202689258e-07,0.16663534979805317,0.0011922101916985782,0.09049279240502571,0.0012051744179571158,0.00018000329535892377,2.4931204343341245e-06,0.0001582300435657391,1.8282883185116912e-06,0.00589639603522916,0.0004891502292163551,8.809025534647239e-06,6.648321158224332e-07,5.418381743952831e-06,7.64556933195798e-07,6.61507955243321e-06,3.324160579112166e-08,6.03335145108858e-06,3.324160579112166e-08,0.3112883581024955,0.0004148552402731983,0.046198851312442966,0.0013914936184163526,0.00010055585751814302,2839099
0.4597280659206479,0.2267142684132277,0.0006870950398849088,0.180369742709848,0.0016038007073552194,0.03349953056441903,0.0008267372067371502,0.4545866636530359,0.00013095795249575866,0.048719137277016294,0.002416295802547738,0.44504201733811294,0.000489094952557104,0.03872985918704141,0.003127359274056539,0.37778208241000616,0.000657916079647127,2.0842114455558406e-06,1.736842871296534e-07,1.7715797287224645e-06,2.0842114455558408e-07,0.180369742709848,0.0016038007073552194,0.1265307400168238,0.002058158802486393,0.00048735810968580744,8.68421435648267e-06,0.00034563173138801027,6.947371485186136e-06,0.005486686630425751,0.0007256529516276919,1.7715797287224647e-05,2.4315800198151474e-06,1.2157900099075737e-05,2.605264306944801e-06,1.4172637829779716e-05,1.0421057227779204e-07,1.2192636956501669e-05,1.0421057227779204e-07,0.3211658679657788,0.000810758252321222,0.02323478919505651,0.0013620321796707418,7.753266577467727e-05,1326813
0.46502473640943137,0.2269776141524366,0.00013570325171962695,0.16596549488391385,0.0005207618816472091,0.005905991538548647,5.669542861601665e-05,0.45939767592890324,6.275687536206083e-05,0.06062983009271191,0.0011237713251760868,0.45570635936826487,0.00016653302396243787,0.052178030920824715,0.00147058013598208,0.37171466843927353,0.00024825804733151626,4.7551004645691383e-07,1.0450770251800305e-08,4.5460850595331324e-07,2.090154050360061e-08,0.16596549488391385,0.0005207618816472091,0.10629598606963986,0.0007040161380125275,9.510200929138277e-05,8.883154714030259e-07,6.118925982429079e-05,4.1803081007201217e-07,0.005271211753454297,0.00026623337216461276,2.4559310091730715e-06,1.0450770251800304e-07,1.6982501659175496e-06,1.3586001327340397e-07,2.1424079016190623e-06,5.225385125900152e-09,1.8654624899463545e-06,5.225385125900152e-09,0.3180537777274209,0.00011992258863940849,0.0365288385303739,0.0007044864226738585,1.5096137628725539e-05,8938175
0.4648001175198503,0.23050556241536443,0.0005476530994276913,0.16795296865708645,0.0013567620741621314,0.015749986023060682,0.000321414639550155,0.45735832100760265,0.00025722086965386884,0.08524397694144333,0.0029569255258476814,0.4559099490743177,0.00034704756850179703,0.09995973000506385,0.0032168211359138955,0.36382576931837013,0.0007489273154566719,2.0506343161313632e-06,1.3373702061726281e-07,3.633189060102307e-06,1.560265240534733e-07,0.16795296865708645,0.0013567620741621314,0.11405382881784845,0.0016812972441933559,0.00016605680059976802,4.680795721604199e-06,0.00017207496652754485,3.5663205497936753e-06,0.006351616899182536,0.0005891115758190427,1.3150807027364179e-05,1.1144751718105236e-06,1.0230882077220607e-05,1.2482121924277863e-06,9.00495938822903e-06,6.686851030863141e-08,7.935063223290928e-06,6.686851030863141e-08,0.30354871096589486,0.000674926164048453,0.04779894853881591,0.0016055129325102404,0.00013875215889041018,2085572
0.464550854226879,0.22543440386449207,0.00010770342545023808,0.17066491895187202,0.0003355448684900525,0.0023349847326594305,1.9502924933372786e-05,0.45861586595060905,4.789445565456153e-05,0.04892328813459222,0.0007196224701779406,0.4523253807226445,0.00013581127726330504,0.07223516976731623,0.000990819506342368,0.37607655628385817,0.00015280837184160204,2.0566720838829483e-07,4.727981802029767e-09,2.860428990228009e-07,4.727981802029767e-09,0.17066491895187202,0.0003355448684900525,0.09156443592910046,0.00047019779021186025,3.1653838164589285e-05,1.8911927208119064e-07,2.6216659092255055e-05,1.41839454060893e-07,0.005474624688206307,0.00017268953531913723,1.1110757234769951e-06,2.363990901014883e-08,7.824809882359264e-07,3.782385441623813e-08,9.621442967130576e-07,2.3639909010148833e-09,8.510367243653579e-07,2.3639909010148833e-09,0.31723126737898033,0.00010065873256521373,0.04571086089920309,0.0006201693729722445,9.30939616819661e-06,19746227
0.4646123984660884,0.22626485950997424,0.00033798364577501124,0.17727062944258645,0.0006342147054932268,0.0035722757781181014,3.458152042896193e-05,0.4550475179043316,0.00018309806382646828,0.0711916032254607,0.0012486146243832284,0.45235633963717026,0.00018111658516614576,0.08092910832098227,0.001460208238467668,0.368467845758933,0.00033633241355807586,4.576272144078181e-07,9.435612668202436e-09,6.180326297672595e-07,1.4153419002303654e-08,0.17727062944258645,0.0006342147054932268,0.11392167157661891,0.0007952334356761013,4.198847637350084e-05,4.246025700691096e-07,3.670453327930748e-05,2.3589031670506092e-07,0.005578711633948009,0.00027169846678088913,2.3117251037095967e-06,9.435612668202436e-08,1.7219993119469446e-06,1.1322735201842923e-07,1.948454015983803e-06,9.435612668202436e-09,1.712563699278742e-06,4.717806334101218e-09,0.30987070961073554,0.00033642676968475784,0.04428147178606406,0.0007818820437505949,1.6087719599285155e-05,9943964
0.46318461586558374,0.23636794504489203,0.001325409777039256,0.19099859211171785,0.0018152351294233287,0.05838462082586836,0.0013529424439052886,0.4534444547407909,0.0005013506547931098,0.04693295229333353,0.003528023126321884,0.44705303426040166,0.00046037180178320043,0.05275899266110174,0.0032763873570579092,0.370097309486105,0.0011839046752394125,1.6647659035275677e-06,1.9208837348395013e-07,4.482062047958836e-06,5.12235662623867e-07,0.19099859211171785,0.0018152351294233287,0.12382592819895877,0.0023780540637313025,0.0004763791662401963,1.6007364456995844e-05,0.0004418032590130853,1.0885007830757173e-05,0.006445205224964806,0.000982211883081265,3.9057969275069856e-05,5.762651204518504e-06,2.0937632709750565e-05,4.482062047958836e-06,2.8236990902140667e-05,3.2014728913991685e-07,2.298657536024603e-05,2.561178313119335e-07,0.2995394081379804,0.0014976490185965312,0.025472839207706627,0.0015264622746191236,0.00017505653770170652,739482
0.46292944802605707,0.22637641642643633,0.00017255620431489178,0.18262811752037575,0.0005377128184540101,0.003136017973340709,2.6885640922700503e-05,0.4560275999374037,6.0972792806838644e-05,0.05031279621456481,0.000840216287228621,0.45004454462224713,0.00018567895762240034,0.07189276394482037,0.0014268593718261768,0.3691204858058705,0.00021872589125655306,3.2406799326469355e-07,8.001678846041817e-09,4.640973730704253e-07,1.2002518269062724e-08,0.18262811752037575,0.0005377128184540101,0.1206571152774934,0.0007131896355477072,3.592753801872776e-05,2.400503653812545e-07,2.836595150921824e-05,1.6003357692083632e-07,0.005474388590913739,0.00023104847667945746,2.040428105740663e-06,8.001678846041816e-08,1.6083374480544052e-06,8.401762788343907e-08,1.6403441634385725e-06,4.000839423020909e-09,1.4082954769033598e-06,4.000839423020909e-09,0.31227567909891635,0.00019464083792996719,0.03427075040526057,0.0005249901490888036,1.1658446078682926e-05,11594163
0.46708624851046043,0.23131575476191155,0.00038841286992737025,0.17555934202057297,0.0007916247311511612,0.008843974241306906,0.00010638291284394244,0.4573439027155364,0.00017504052820274682,0.08076040026550751,0.0015534088732947857,0.45309258920762113,0.00025473673543019285,0.07604570850552404,0.0016522709872831699,0.36398543654772497,0.00034389459283076036,7.520798855558075e-07,3.6390962204313266e-08,1.516290091846386e-06,4.852128293908436e-08,0.17555934202057297,0.0007916247311511612,0.11506094429759768,0.0009762482127343772,8.940046381526292e-05,1.3343352808248197e-06,8.551876118013618e-05,8.491224514339762e-07,0.006354104607287791,0.0003284890854976011,7.035586026167231e-06,3.6390962204313265e-07,4.34265482304805e-06,3.7603994277790376e-07,5.143255991542941e-06,2.426064146954218e-08,4.45182770966099e-06,2.426064146954218e-08,0.3040388471149744,0.00040515271254135436,0.04034969237610581,0.0010087574723035638,5.411336079781383e-05,3878051
0.4602453000637833,0.227916729622267,0.0004048452130742109,0.17845031265179911,0.0009121606493014257,0.009225013586778946,0.00014322409476128433,0.4559154354230564,7.038240470280612e-05,0.0668553210674665,0.001779468618068451,0.45120520131398556,0.0002716924773885361,0.0752000276057413,0.002308800513670254,0.37111564598586233,0.0004371672491773299,1.0774012034372982e-06,4.684353058423037e-08,1.3233297390045078e-06,5.8554413230287955e-08,0.17845031265179911,0.0009121606493014257,0.10855168451110163,0.0010942648744476213,0.00013537780338842575,2.225067702750942e-06,0.00010387552907053084,9.368706116846073e-07,0.0052916794324475835,0.0004624627556928143,5.738332496568219e-06,4.6843530584230364e-07,3.5952409723396804e-06,4.215917752580733e-07,4.660931293130921e-06,2.3421765292115185e-08,3.981700099659581e-06,2.3421765292115185e-08,0.3166673024289351,0.0004540309201876528,0.032474980230476465,0.0010210718579097614,2.8434023064627833e-05,3970239
0.46223383723660494,0.22592086833746616,0.0001420665661685908,0.17871923363490982,0.0005211881692629172,0.003129408738875675,2.391900158875153e-05,0.4548364608087954,4.1035019367086584e-05,0.04423405013176674,0.0008065516284594294,0.4470159604996284,0.00014047437846828053,0.061169137489611995,0.001419543893078871,0.3754858786667521,0.00020499416641494314,3.0034449801306767e-07,7.237216819591991e-09,3.365305821110276e-07,1.0855825229387985e-08,0.17871923363490982,0.0005211881692629172,0.1232197679878503,0.0005693880332813999,3.437677989306195e-05,2.533025886857197e-07,2.9962077633110842e-05,1.8093042048979977e-07,0.005133719750977579,0.00017669664865033844,1.7369320367020779e-06,7.237216819591991e-08,1.3967828461812542e-06,7.599077660571591e-08,1.483629448016358e-06,3.6186084097959957e-09,1.2737501602481904e-06,3.6186084097959957e-09,0.3187816697218192,0.00015697523281695027,0.03443930944638323,0.0005687366837676366,1.2125956781226382e-05,12787209
0.46206271763613227,0.22542580351952402,0.0006235474439408354,0.17856834433013496,0.001770892317886939,0.04042775785059957,0.0013982579045946004,0.4552669732946629,0.00035066304458406384,0.05293342149197535,0.003086537876138427,0.44418505434558336,0.0007646036310479588,0.06347352648870888,0.0040348221495875615,0.38089784506352065,0.0007228580305022369,4.04273184232254e-06,3.075991619158455e-07,4.70187290357078e-06,4.394273741654935e-07,0.17856834433013496,0.001770892317886939,0.10783943246657961,0.002129465055205982,0.0006279417176824903,1.5379958095792274e-05,0.00040339432948392306,7.030837986647896e-06,0.005119328909028,0.0008867644410659659,1.977423183744721e-05,3.515418993323948e-06,1.973028910003066e-05,3.4275335184908497e-06,1.7357381279536996e-05,1.7577094966619744e-07,1.502841619645988e-05,1.7577094966619744e-07,0.3163683745946921,0.0007004472344197967,0.04470865932971981,0.00239971289031776,0.0001130646633727815,1055173
0.46433511298298824,0.22572591729663338,0.0004029883956718757,0.1745559211772839,0.0009910363755531095,0.006797317297459645,9.248116898744059e-05,0.4549297489230952,0.0001907971120434894,0.07185057483565557,0.0017767859501256855,0.45042520609589515,0.0002870708841755254,0.08366871521915262,0.002106936916174435,0.3707763584713102,0.00041835330071921076,9.238392275296379e-07,3.88984937907216e-08,1.371171906122936e-06,4.8623117238401995e-08,0.1745559211772839,0.0009910363755531095,0.11899185395310002,0.0011639401804528669,7.643554029876793e-05,1.1669548137216478e-06,7.449061560923184e-05,8.752161102912359e-07,0.005691919350161814,0.00040872592350600715,4.959557958317003e-06,3.8898493790721596e-07,4.259385070084014e-06,3.7926031445953554e-07,3.967646366653603e-06,1.94492468953608e-08,3.4911398177172627e-06,1.94492468953608e-08,0.3110728107841522,0.0004200064867053164,0.044742214512901696,0.0012667294502948488,4.9449710231454825e-05,4832482
0.46673152280761604,0.2343167617464772,0.0010584470848412162,0.18307709530213367,0.001652856825597557,0.04259752333617233,0.0010203297315771016,0.4568773583507279,0.0004894489129276188,0.05155565377864893,0.0029869641898415743,0.45025377768932595,0.0006711968726941951,0.06377972324282766,0.003533312919960553,0.36287554579814385,0.0010065190963364802,2.2097016384994077e-06,2.209701638499408e-07,5.082313768548637e-06,4.419403276998816e-07,0.18307709530213367,0.001652856825597557,0.12308535309310363,0.0020086187893959616,0.00042812969245926025,1.0496082782872187e-05,0.00035189498593103067,9.391231963622483e-06,0.007369907389805149,0.0008623360644243939,3.9222204083364484e-05,4.419403276998815e-06,2.0992165565744374e-05,2.7068845071617745e-06,2.358856499098118e-05,2.209701638499408e-07,1.9776829664569697e-05,1.6572762288745558e-07,0.3043637512614988,0.0010573422340219667,0.025629776879545006,0.0017290915321257865,0.00017854389239075214,853175
0.4631588712788015,0.226314621901716,0.00033788751916805147,0.17755308223691094,0.0009096368367896181,0.0052243870182569745,5.005212881535601e-05,0.45593382509450625,0.00013347234350761603,0.06321840546963133,0.0013905508095240573,0.45170228122974476,0.0002206714226261066,0.08033808730703179,0.0017586692441019533,0.36849453853729924,0.00030901129100534605,6.203041605321898e-07,2.1389798639041026e-08,9.482810729974856e-07,3.564966439840171e-08,0.17755308223691094,0.0009096368367896181,0.11785607931722494,0.0010245000554812685,5.646906840706832e-05,6.416939591712308e-07,5.3331897940008964e-05,4.99095301577624e-07,0.005970748392101912,0.00036248578760294864,3.850163755027385e-06,2.1389798639041027e-07,3.0730010711422277e-06,2.2102791927009063e-07,2.9232724806689406e-06,1.4259865759360686e-08,2.5881656353239643e-06,1.4259865759360686e-08,0.31158056231853887,0.00039193241039602847,0.0449578630721532,0.0008920972019056044,4.1767146809167445e-05,6549352
